Seção;Descrição da seção;Divisão;Descrição da divisão;Grupo;Descrição do grupo;Classe;Descrição da classe;classe_sdv
C;INDÚSTRIAS DE TRANSFORMAÇÃO;27;FABRICAÇÃO DE MÁQUINAS, APARELHOS E MATERIAIS ELÉTRICOS;27.2;Fabricação de pilhas, baterias e acumuladores elétricos;27.22-8;Fabricação de baterias e acumuladores para veículos automotores;2722
C;INDÚSTRIAS DE TRANSFORMAÇÃO;27;FABRICAÇÃO DE MÁQUINAS, APARELHOS E MATERIAIS ELÉTRICOS;27.3;Fabricação de equipamentos para distribuição e controle de energia elétrica;27.31-7;Fabricação de aparelhos e equipamentos para distribuição e controle de energia elétrica;2731
C;INDÚSTRIAS DE TRANSFORMAÇÃO;27;FABRICAÇÃO DE MÁQUINAS, APARELHOS E MATERIAIS ELÉTRICOS;27.3;Fabricação de equipamentos para distribuição e controle de energia elétrica;27.32-5;Fabricação de material elétrico para instalações em circuito de consumo;2732
C;INDÚSTRIAS DE TRANSFORMAÇÃO;27;FABRICAÇÃO DE MÁQUINAS, APARELHOS E MATERIAIS ELÉTRICOS;27.3;Fabricação de equipamentos para distribuição e controle de energia elétrica;27.33-3;Fabricação de fios, cabos e condutores elétricos isolados;2733
C;INDÚSTRIAS DE TRANSFORMAÇÃO;27;FABRICAÇÃO DE MÁQUINAS, APARELHOS E MATERIAIS ELÉTRICOS;27.4;Fabricação de lâmpadas e outros equipamentos de iluminação;27.40-6;Fabricação de lâmpadas e outros equipamentos de iluminação;2740
C;INDÚSTRIAS DE TRANSFORMAÇÃO;27;FABRICAÇÃO DE MÁQUINAS, APARELHOS E MATERIAIS ELÉTRICOS;27.5;Fabricação de eletrodomésticos;27.51-1;Fabricação de fogões, refrigeradores e máquinas de lavar e secar para uso doméstico;2751
C;INDÚSTRIAS DE TRANSFORMAÇÃO;27;FABRICAÇÃO DE MÁQUINAS, APARELHOS E MATERIAIS ELÉTRICOS;27.5;Fabricação de eletrodomésticos;27.59-7;Fabricação de aparelhos eletrodomésticos não especificados anteriormente;2759
C;INDÚSTRIAS DE TRANSFORMAÇÃO;27;FABRICAÇÃO DE MÁQUINAS, APARELHOS E MATERIAIS ELÉTRICOS;27.9;Fabricação de equipamentos e aparelhos elétricos não especificados anteriormente;27.90-2;Fabricação de equipamentos e aparelhos elétricos não especificados anteriormente;2790
C;INDÚSTRIAS DE TRANSFORMAÇÃO;28;FABRICAÇÃO DE MÁQUINAS E EQUIPAMENTOS;28.1;Fabricação de motores, bombas, compressores e equipamentos de transmissão;28.11-9;Fabricação de motores e turbinas, exceto para aviões e veículos rodoviários;2811
C;INDÚSTRIAS DE TRANSFORMAÇÃO;28;FABRICAÇÃO DE MÁQUINAS E EQUIPAMENTOS;28.1;Fabricação de motores, bombas, compressores e equipamentos de transmissão;28.12-7;Fabricação de equipamentos hidráulicos e pneumáticos, exceto válvulas;2812
C;INDÚSTRIAS DE TRANSFORMAÇÃO;28;FABRICAÇÃO DE MÁQUINAS E EQUIPAMENTOS;28.1;Fabricação de motores, bombas, compressores e equipamentos de transmissão;28.13-5;Fabricação de válvulas, registros e dispositivos semelhantes;2813
C;INDÚSTRIAS DE TRANSFORMAÇÃO;28;FABRICAÇÃO DE MÁQUINAS E EQUIPAMENTOS;28.1;Fabricação de motores, bombas, compressores e equipamentos de transmissão;28.14-3;Fabricação de compressores;2814
C;INDÚSTRIAS DE TRANSFORMAÇÃO;28;FABRICAÇÃO DE MÁQUINAS E EQUIPAMENTOS;28.1;Fabricação de motores, bombas, compressores e equipamentos de transmissão;28.15-1;Fabricação de equipamentos de transmissão para fins industriais;2815
C;INDÚSTRIAS DE TRANSFORMAÇÃO;28;FABRICAÇÃO DE MÁQUINAS E EQUIPAMENTOS;28.2;Fabricação de máquinas e equipamentos de uso geral;28.21-6;Fabricação de aparelhos e equipamentos para instalações térmicas;2821
C;INDÚSTRIAS DE TRANSFORMAÇÃO;28;FABRICAÇÃO DE MÁQUINAS E EQUIPAMENTOS;28.2;Fabricação de máquinas e equipamentos de uso geral;28.22-4;Fabricação de máquinas, equipamentos e aparelhos para transporte e elevação de cargas e pessoas;2822
C;INDÚSTRIAS DE TRANSFORMAÇÃO;28;FABRICAÇÃO DE MÁQUINAS E EQUIPAMENTOS;28.2;Fabricação de máquinas e equipamentos de uso geral;28.23-2;Fabricação de máquinas e aparelhos de refrigeração e ventilação para uso industrial e comercial;2823
C;INDÚSTRIAS DE TRANSFORMAÇÃO;28;FABRICAÇÃO DE MÁQUINAS E EQUIPAMENTOS;28.2;Fabricação de máquinas e equipamentos de uso geral;28.24-1;Fabricação de aparelhos e equipamentos de ar condicionado;2824
C;INDÚSTRIAS DE TRANSFORMAÇÃO;28;FABRICAÇÃO DE MÁQUINAS E EQUIPAMENTOS;28.2;Fabricação de máquinas e equipamentos de uso geral;28.25-9;Fabricação de máquinas e equipamentos para saneamento básico e ambiental;2825
C;INDÚSTRIAS DE TRANSFORMAÇÃO;28;FABRICAÇÃO DE MÁQUINAS E EQUIPAMENTOS;28.2;Fabricação de máquinas e equipamentos de uso geral;28.29-1;Fabricação de máquinas e equipamentos de uso geral não especificados anteriormente;2829
C;INDÚSTRIAS DE TRANSFORMAÇÃO;28;FABRICAÇÃO DE MÁQUINAS E EQUIPAMENTOS;28.3;Fabricação de tratores e de máquinas e equipamentos para a agricultura e pecuária;28.31-3;Fabricação de tratores agrícolas;2831
C;INDÚSTRIAS DE TRANSFORMAÇÃO;28;FABRICAÇÃO DE MÁQUINAS E EQUIPAMENTOS;28.3;Fabricação de tratores e de máquinas e equipamentos para a agricultura e pecuária;28.32-1;Fabricação de equipamentos para irrigação agrícola;2832
C;INDÚSTRIAS DE TRANSFORMAÇÃO;28;FABRICAÇÃO DE MÁQUINAS E EQUIPAMENTOS;28.3;Fabricação de tratores e de máquinas e equipamentos para a agricultura e pecuária;28.33-0;Fabricação de máquinas e equipamentos para a agricultura e pecuária, exceto para irrigação;2833
C;INDÚSTRIAS DE TRANSFORMAÇÃO;28;FABRICAÇÃO DE MÁQUINAS E EQUIPAMENTOS;28.4;Fabricação de máquinas-ferramenta;28.40-2;Fabricação de máquinas-ferramenta;2840
C;INDÚSTRIAS DE TRANSFORMAÇÃO;28;FABRICAÇÃO DE MÁQUINAS E EQUIPAMENTOS;28.5;Fabricação de máquinas e equipamentos de uso na extração mineral e na construção;28.51-8;Fabricação de máquinas e equipamentos para a prospecção e extração de petróleo;2851
C;INDÚSTRIAS DE TRANSFORMAÇÃO;28;FABRICAÇÃO DE MÁQUINAS E EQUIPAMENTOS;28.5;Fabricação de máquinas e equipamentos de uso na extração mineral e na construção;28.52-6;Fabricação de outras máquinas e equipamentos para uso na extração mineral, exceto na extração de petróleo;2852
C;INDÚSTRIAS DE TRANSFORMAÇÃO;28;FABRICAÇÃO DE MÁQUINAS E EQUIPAMENTOS;28.5;Fabricação de máquinas e equipamentos de uso na extração mineral e na construção;28.53-4;Fabricação de tratores, exceto agrícolas;2853
C;INDÚSTRIAS DE TRANSFORMAÇÃO;28;FABRICAÇÃO DE MÁQUINAS E EQUIPAMENTOS;28.5;Fabricação de máquinas e equipamentos de uso na extração mineral e na construção;28.54-2;Fabricação de máquinas e equipamentos para terraplenagem, pavimentação e construção, exceto tratores;2854
C;INDÚSTRIAS DE TRANSFORMAÇÃO;28;FABRICAÇÃO DE MÁQUINAS E EQUIPAMENTOS;28.6;Fabricação de máquinas e equipamentos de uso industrial específico;28.61-5;Fabricação de máquinas para a indústria metalúrgica, exceto máquinas-ferramenta;2861
C;INDÚSTRIAS DE TRANSFORMAÇÃO;28;FABRICAÇÃO DE MÁQUINAS E EQUIPAMENTOS;28.6;Fabricação de máquinas e equipamentos de uso industrial específico;28.62-3;Fabricação de máquinas e equipamentos para as indústrias de alimentos, bebidas e fumo;2862
C;INDÚSTRIAS DE TRANSFORMAÇÃO;28;FABRICAÇÃO DE MÁQUINAS E EQUIPAMENTOS;28.6;Fabricação de máquinas e equipamentos de uso industrial específico;28.63-1;Fabricação de máquinas e equipamentos para a indústria têxtil;2863
C;INDÚSTRIAS DE TRANSFORMAÇÃO;28;FABRICAÇÃO DE MÁQUINAS E EQUIPAMENTOS;28.6;Fabricação de máquinas e equipamentos de uso industrial específico;28.64-0;Fabricação de máquinas e equipamentos para as indústrias do vestuário, do couro e de calçados;2864
C;INDÚSTRIAS DE TRANSFORMAÇÃO;28;FABRICAÇÃO DE MÁQUINAS E EQUIPAMENTOS;28.6;Fabricação de máquinas e equipamentos de uso industrial específico;28.65-8;Fabricação de máquinas e equipamentos para as indústrias de celulose, papel e papelão e artefatos;2865
C;INDÚSTRIAS DE TRANSFORMAÇÃO;28;FABRICAÇÃO DE MÁQUINAS E EQUIPAMENTOS;28.6;Fabricação de máquinas e equipamentos de uso industrial específico;28.66-6;Fabricação de máquinas e equipamentos para a indústria do plástico;2866
C;INDÚSTRIAS DE TRANSFORMAÇÃO;28;FABRICAÇÃO DE MÁQUINAS E EQUIPAMENTOS;28.6;Fabricação de máquinas e equipamentos de uso industrial específico;28.69-1;Fabricação de máquinas e equipamentos para uso industrial específico não especificados anteriormente;2869
C;INDÚSTRIAS DE TRANSFORMAÇÃO;29;FABRICAÇÃO DE VEÍCULOS AUTOMOTORES, REBOQUES E CARROCERIAS;29.1;Fabricação de automóveis, camionetas e utilitários;29.10-7;Fabricação de automóveis, camionetas e utilitários;2910
C;INDÚSTRIAS DE TRANSFORMAÇÃO;29;FABRICAÇÃO DE VEÍCULOS AUTOMOTORES, REBOQUES E CARROCERIAS;29.2;Fabricação de caminhões e ônibus;29.20-4;Fabricação de caminhões e ônibus;2920
C;INDÚSTRIAS DE TRANSFORMAÇÃO;29;FABRICAÇÃO DE VEÍCULOS AUTOMOTORES, REBOQUES E CARROCERIAS;29.3;Fabricação de cabines, carrocerias e reboques para veículos automotores;29.30-1;Fabricação de cabines, carrocerias e reboques para veículos automotores;2930
C;INDÚSTRIAS DE TRANSFORMAÇÃO;29;FABRICAÇÃO DE VEÍCULOS AUTOMOTORES, REBOQUES E CARROCERIAS;29.4;Fabricação de peças e acessórios para veículos automotores;29.41-7;Fabricação de peças e acessórios para o sistema motor de veículos automotores;2941
C;INDÚSTRIAS DE TRANSFORMAÇÃO;29;FABRICAÇÃO DE VEÍCULOS AUTOMOTORES, REBOQUES E CARROCERIAS;29.4;Fabricação de peças e acessórios para veículos automotores;29.42-5;Fabricação de peças e acessórios para os sistemas de marcha e transmissão de veículos automotores;2942
C;INDÚSTRIAS DE TRANSFORMAÇÃO;29;FABRICAÇÃO DE VEÍCULOS AUTOMOTORES, REBOQUES E CARROCERIAS;29.4;Fabricação de peças e acessórios para veículos automotores;29.43-3;Fabricação de peças e acessórios para o sistema de freios de veículos automotores;2943
C;INDÚSTRIAS DE TRANSFORMAÇÃO;29;FABRICAÇÃO DE VEÍCULOS AUTOMOTORES, REBOQUES E CARROCERIAS;29.4;Fabricação de peças e acessórios para veículos automotores;29.44-1;Fabricação de peças e acessórios para o sistema de direção e suspensão de veículos automotores;2944
C;INDÚSTRIAS DE TRANSFORMAÇÃO;29;FABRICAÇÃO DE VEÍCULOS AUTOMOTORES, REBOQUES E CARROCERIAS;29.4;Fabricação de peças e acessórios para veículos automotores;29.45-0;Fabricação de material elétrico e eletrônico para veículos automotores, exceto baterias;2945
C;INDÚSTRIAS DE TRANSFORMAÇÃO;29;FABRICAÇÃO DE VEÍCULOS AUTOMOTORES, REBOQUES E CARROCERIAS;29.4;Fabricação de peças e acessórios para veículos automotores;29.49-2;Fabricação de peças e acessórios para veículos automotores não especificados anteriormente;2949
C;INDÚSTRIAS DE TRANSFORMAÇÃO;29;FABRICAÇÃO DE VEÍCULOS AUTOMOTORES, REBOQUES E CARROCERIAS;29.5;Recondicionamento e recuperação de motores para veículos automotores;29.50-6;Recondicionamento e recuperação de motores para veículos automotores;2950
C;INDÚSTRIAS DE TRANSFORMAÇÃO;30;FABRICAÇÃO DE OUTROS EQUIPAMENTOS DE TRANSPORTE, EXCETO VEÍCULOS AUTOMOTORES;30.1;Construção de embarcações;30.11-3;Construção de embarcações e estruturas flutuantes;3011
C;INDÚSTRIAS DE TRANSFORMAÇÃO;30;FABRICAÇÃO DE OUTROS EQUIPAMENTOS DE TRANSPORTE, EXCETO VEÍCULOS AUTOMOTORES;30.1;Construção de embarcações;30.12-1;Construção de embarcações para esporte e lazer;3012
C;INDÚSTRIAS DE TRANSFORMAÇÃO;30;FABRICAÇÃO DE OUTROS EQUIPAMENTOS DE TRANSPORTE, EXCETO VEÍCULOS AUTOMOTORES;30.3;Fabricação de veículos ferroviários;30.31-8;Fabricação de locomotivas, vagões e outros materiais rodantes;3031
C;INDÚSTRIAS DE TRANSFORMAÇÃO;30;FABRICAÇÃO DE OUTROS EQUIPAMENTOS DE TRANSPORTE, EXCETO VEÍCULOS AUTOMOTORES;30.3;Fabricação de veículos ferroviários;30.32-6;Fabricação de peças e acessórios para veículos ferroviários;3032
C;INDÚSTRIAS DE TRANSFORMAÇÃO;30;FABRICAÇÃO DE OUTROS EQUIPAMENTOS DE TRANSPORTE, EXCETO VEÍCULOS AUTOMOTORES;30.4;Fabricação de aeronaves;30.41-5;Fabricação de aeronaves;3041
C;INDÚSTRIAS DE TRANSFORMAÇÃO;30;FABRICAÇÃO DE OUTROS EQUIPAMENTOS DE TRANSPORTE, EXCETO VEÍCULOS AUTOMOTORES;30.4;Fabricação de aeronaves;30.42-3;Fabricação de turbinas, motores e outros componentes e peças para aeronaves;3042
C;INDÚSTRIAS DE TRANSFORMAÇÃO;30;FABRICAÇÃO DE OUTROS EQUIPAMENTOS DE TRANSPORTE, EXCETO VEÍCULOS AUTOMOTORES;30.5;Fabricação de veículos militares de combate;30.50-4;Fabricação de veículos militares de combate;3050
C;INDÚSTRIAS DE TRANSFORMAÇÃO;30;FABRICAÇÃO DE OUTROS EQUIPAMENTOS DE TRANSPORTE, EXCETO VEÍCULOS AUTOMOTORES;30.9;Fabricação de equipamentos de transporte não especificados anteriormente;30.91-1;Fabricação de motocicletas;3091
