,ano,cnae_2,Engenheiros,Pesquisadores,Profissionais Científicos,Total Técnicos,Total Contratados,Potec
357,2006,46231.0,489.0,4.0,118.0,611.0,35358,0.017280389162282934
358,2006,46311.0,4.0,0.0,5.0,9.0,13327,0.0006753207773692504
359,2006,46320.0,137.0,0.0,45.0,182.0,25463,0.0071476259670895026
360,2006,46338.0,21.0,0.0,22.0,43.0,45585,0.0009432927498080509
361,2006,46346.0,5.0,1.0,15.0,21.0,28970,0.0007248878149810149
362,2006,46354.0,4.0,0.0,82.0,86.0,72762,0.0011819356257387098
363,2006,46362.0,2.0,0.0,5.0,7.0,5103,0.0013717421124828531
364,2006,46371.0,55.0,9.0,44.0,108.0,37397,0.0028879321870738293
365,2006,46397.0,27.0,0.0,123.0,150.0,76305,0.001965795164143896
366,2006,46419.0,3.0,0.0,15.0,18.0,17116,0.0010516475812105631
367,2006,46427.0,3.0,0.0,37.0,40.0,24182,0.001654122901331569
368,2006,46435.0,3.0,0.0,17.0,20.0,4998,0.004001600640256103
369,2006,46443.0,31.0,1.0,235.0,267.0,44841,0.005954372114805646
370,2006,46451.0,62.0,2.0,151.0,215.0,16722,0.01285731371845473
371,2006,46460.0,8.0,4.0,714.0,726.0,25915,0.028014663322400154
372,2006,46478.0,4.0,2.0,134.0,140.0,24821,0.005640385157729342
373,2006,46494.0,131.0,0.0,232.0,363.0,54562,0.0066529819288149265
374,2006,46516.0,180.0,3.0,1093.0,1276.0,14956,0.085316929660337
375,2006,46524.0,67.0,0.0,54.0,121.0,3340,0.03622754491017964
376,2006,46613.0,25.0,0.0,21.0,46.0,10849,0.0042400221218545486
377,2006,46621.0,52.0,3.0,27.0,82.0,3540,0.023163841807909605
378,2006,46630.0,494.0,19.0,170.0,683.0,22564,0.0302694557702535
379,2006,46648.0,260.0,0.0,52.0,312.0,3836,0.08133472367049009
380,2006,46656.0,27.0,0.0,52.0,79.0,4029,0.0196078431372549
381,2006,46699.0,484.0,35.0,209.0,728.0,16921,0.04302346197033272
382,2006,46711.0,32.0,0.0,18.0,50.0,13715,0.0036456434560699965
383,2006,46729.0,17.0,1.0,34.0,52.0,17700,0.0029378531073446326
384,2006,46737.0,16.0,0.0,20.0,36.0,8345,0.004313960455362493
385,2006,46745.0,6.0,0.0,11.0,17.0,2775,0.006126126126126126
386,2006,46796.0,43.0,1.0,27.0,71.0,25157,0.002822276106053981
387,2006,46818.0,599.0,13.0,553.0,1165.0,25109,0.04639770600183201
388,2006,46826.0,147.0,0.0,72.0,219.0,11267,0.01943729475459306
389,2006,46834.0,309.0,0.0,26.0,335.0,9965,0.03361766181635725
390,2006,46842.0,170.0,6.0,134.0,310.0,11029,0.02810771602139813
391,2006,46851.0,13.0,0.0,7.0,20.0,5992,0.0033377837116154874
392,2006,46869.0,3.0,1.0,17.0,21.0,10591,0.0019828155981493722
393,2006,46877.0,8.0,1.0,13.0,22.0,33274,0.0006611768948728737
394,2006,46893.0,319.0,12.0,399.0,730.0,53746,0.013582406132549399
395,2006,46915.0,7.0,0.0,20.0,27.0,14595,0.0018499486125385406
396,2006,46923.0,74.0,0.0,16.0,90.0,3619,0.02486874827300359
397,2006,46931.0,51.0,2.0,288.0,341.0,61231,0.005569074488412732
398,2006,47113.0,138.0,2.0,519.0,659.0,746279,0.0008830477609580331
399,2006,47121.0,5.0,0.0,40.0,45.0,238533,0.00018865314233250746
400,2006,47130.0,69.0,0.0,252.0,321.0,143738,0.0022332299044094117
401,2006,47211.0,22.0,1.0,14.0,37.0,228376,0.0001620135215609346
402,2006,47229.0,1.0,0.0,10.0,11.0,51078,0.00021535690512549435
403,2006,47237.0,5.0,0.0,34.0,39.0,45013,0.0008664163686046253
404,2006,47245.0,0.0,0.0,9.0,9.0,32820,0.0002742230347349177
405,2006,47296.0,5.0,0.0,23.0,28.0,92889,0.0003014350461303276
406,2006,47318.0,11.0,0.0,25.0,36.0,244986,0.0001469471724914893
407,2006,47326.0,7.0,0.0,6.0,13.0,6315,0.002058590657165479
408,2006,47415.0,5.0,0.0,14.0,19.0,25577,0.0007428549087070415
409,2006,47423.0,142.0,2.0,29.0,173.0,33553,0.005156021816231038
410,2006,47431.0,3.0,0.0,5.0,8.0,22962,0.0003484017071683651
411,2006,47440.0,326.0,1.0,290.0,617.0,421060,0.0014653493563862633
412,2006,47512.0,335.0,8.0,4771.0,5114.0,120405,0.04247331921431834
413,2006,47521.0,296.0,5.0,278.0,579.0,44344,0.013057008839978351
414,2006,47539.0,78.0,1.0,179.0,258.0,105881,0.0024366978022496953
415,2006,47547.0,141.0,0.0,183.0,324.0,167440,0.0019350215002388916
416,2006,47555.0,29.0,1.0,212.0,242.0,115319,0.0020985266955141826
417,2006,47563.0,2.0,0.0,3.0,5.0,5485,0.0009115770282588879
418,2006,47571.0,29.0,1.0,18.0,48.0,12897,0.0037217957664573155
419,2006,47598.0,24.0,0.0,20.0,44.0,39840,0.0011044176706827308
420,2006,47610.0,13.0,3.0,159.0,175.0,112370,0.0015573551659695648
421,2006,47628.0,0.0,0.0,8.0,8.0,7338,0.0010902153175252113
422,2006,47636.0,24.0,0.0,62.0,86.0,48106,0.0017877187876772127
423,2006,47717.0,66.0,1.0,326.0,393.0,288253,0.0013633856369231197
424,2006,47725.0,3.0,1.0,36.0,40.0,56485,0.0007081526068867841
425,2006,47733.0,87.0,7.0,52.0,146.0,17082,0.008547008547008548
426,2006,47741.0,3.0,0.0,32.0,35.0,44893,0.0007796315683959638
427,2006,47814.0,34.0,0.0,318.0,352.0,490282,0.0007179541569953618
428,2006,47822.0,1.0,0.0,67.0,68.0,148320,0.00045846817691477885
429,2006,47831.0,0.0,0.0,29.0,29.0,25922,0.0011187408378983102
430,2006,47849.0,29.0,0.0,12.0,41.0,37436,0.001095202478897318
431,2006,47857.0,5.0,0.0,2.0,7.0,5649,0.0012391573729863693
432,2006,47890.0,1003.0,7.0,788.0,1798.0,427116,0.00420962923421272
433,2006,49116.0,366.0,0.0,153.0,519.0,20923,0.024805238254552407
434,2006,49124.0,779.0,0.0,115.0,894.0,28439,0.0314357044903126
435,2006,49213.0,298.0,2.0,170.0,470.0,422004,0.001113733519113563
436,2006,49221.0,61.0,0.0,153.0,214.0,130996,0.0016336376683257505
437,2006,49230.0,0.0,0.0,1.0,1.0,7735,0.0001292824822236587
438,2006,49248.0,1.0,0.0,0.0,1.0,4193,0.00023849272597185786
439,2006,49299.0,13.0,0.0,11.0,24.0,35298,0.000679925208227095
440,2006,49302.0,273.0,7.0,538.0,818.0,525101,0.0015577955479041175
441,2006,49400.0,5.0,0.0,6.0,11.0,355,0.030985915492957747
442,2006,49507.0,1.0,0.0,0.0,1.0,202,0.0049504950495049506
443,2006,50114.0,196.0,0.0,25.0,221.0,6390,0.03458528951486698
444,2006,50122.0,6.0,0.0,18.0,24.0,2688,0.008928571428571428
445,2006,50211.0,13.0,2.0,11.0,26.0,6666,0.0039003900390039005
446,2006,50220.0,0.0,0.0,1.0,1.0,1863,0.0005367686527106817
447,2006,50301.0,7.0,0.0,16.0,23.0,1917,0.011997913406364111
448,2006,50912.0,1.0,1.0,0.0,2.0,2743,0.0007291286912139992
449,2006,50998.0,15.0,0.0,1.0,16.0,851,0.01880141010575793
450,2006,51111.0,172.0,3.0,154.0,329.0,30802,0.010681124602298551
451,2006,51129.0,44.0,0.0,19.0,63.0,6098,0.010331256149557232
452,2006,51200.0,11.0,1.0,24.0,36.0,2975,0.012100840336134453
453,2006,52117.0,301.0,4.0,252.0,557.0,50399,0.011051806583463957
454,2006,52125.0,40.0,0.0,61.0,101.0,23483,0.0043009836903291744
455,2006,52214.0,77.0,0.0,37.0,114.0,7441,0.015320521435290956
456,2006,52222.0,10.0,0.0,13.0,23.0,4545,0.00506050605060506
457,2006,52231.0,12.0,0.0,5.0,17.0,36065,0.00047137113544988216
458,2006,52290.0,82.0,0.0,27.0,109.0,21361,0.005102757361546744
459,2006,52311.0,303.0,1.0,85.0,389.0,12271,0.031700757884442994
460,2006,52320.0,8.0,0.0,69.0,77.0,7966,0.009666080843585237
461,2006,52397.0,56.0,3.0,28.0,87.0,8137,0.010691901192085535
462,2006,52401.0,258.0,0.0,99.0,357.0,30072,0.011871508379888268
463,2006,52508.0,10.0,2.0,102.0,114.0,29434,0.0038730719576000544
464,2006,53105.0,637.0,0.0,633.0,1270.0,114287,0.01111237498578141
465,2006,53202.0,2.0,0.0,16.0,18.0,24913,0.0007225143499377835
466,2006,55108.0,68.0,0.0,173.0,241.0,227944,0.0010572772259853298
467,2006,55906.0,5.0,0.0,0.0,5.0,18213,0.00027452918245209464
468,2006,56112.0,28.0,2.0,69.0,99.0,710226,0.00013939224979091162
469,2006,56121.0,2.0,0.0,1.0,3.0,12416,0.0002416237113402062
470,2006,56201.0,39.0,0.0,119.0,158.0,166797,0.0009472592432717615
471,2006,58115.0,11.0,1.0,192.0,204.0,9810,0.020795107033639144
472,2006,58123.0,2.0,0.0,50.0,52.0,6665,0.007801950487621906
473,2006,58131.0,1.0,0.0,21.0,22.0,1311,0.016781083142639208
474,2006,58191.0,1.0,1.0,23.0,25.0,4208,0.00594106463878327
475,2006,58212.0,7.0,24.0,114.0,145.0,12949,0.011197775890030117
476,2006,58221.0,20.0,8.0,316.0,344.0,33396,0.01030063480656366
477,2006,58239.0,6.0,0.0,309.0,315.0,9283,0.03393299579877195
478,2006,58298.0,9.0,0.0,97.0,106.0,31740,0.0033396345305608064
479,2006,59111.0,0.0,0.0,27.0,27.0,3514,0.007683551508252703
480,2006,59120.0,1.0,0.0,20.0,21.0,1670,0.012574850299401197
481,2006,59138.0,1.0,0.0,10.0,11.0,2360,0.004661016949152543
482,2006,59146.0,1.0,0.0,15.0,16.0,8512,0.0018796992481203006
483,2006,59201.0,1.0,1.0,20.0,22.0,5000,0.0044
484,2006,60101.0,28.0,0.0,121.0,149.0,31887,0.00467275065073541
485,2006,60217.0,200.0,13.0,371.0,584.0,37885,0.015415071928203775
486,2006,60225.0,20.0,0.0,91.0,111.0,6052,0.01834104428288169
487,2006,61108.0,2116.0,1.0,2933.0,5050.0,34214,0.1476003974981002
488,2006,61205.0,1232.0,0.0,1425.0,2657.0,32799,0.08100856733436995
489,2006,61302.0,97.0,8.0,89.0,194.0,2081,0.09322441134070159
490,2006,61418.0,12.0,0.0,226.0,238.0,6371,0.037356772877099355
491,2006,61426.0,1.0,0.0,2.0,3.0,272,0.011029411764705883
492,2006,61434.0,1.0,0.0,1.0,2.0,23,0.08695652173913043
493,2006,61906.0,843.0,140.0,1713.0,2696.0,30333,0.08888009758348993
494,2006,62015.0,156.0,12.0,10129.0,10297.0,30312,0.3397004486671945
495,2006,62023.0,26.0,1.0,2875.0,2902.0,7251,0.400220659219418
496,2006,62031.0,116.0,0.0,5304.0,5420.0,17538,0.3090432204356255
497,2006,62040.0,89.0,21.0,13540.0,13650.0,48218,0.2830893027500104
498,2006,62091.0,258.0,16.0,10891.0,11165.0,55428,0.2014324889947319
499,2006,63119.0,145.0,5.0,7855.0,8005.0,82957,0.09649577491953663
500,2006,63194.0,0.0,0.0,43.0,43.0,468,0.09188034188034189
501,2006,63917.0,0.0,0.0,78.0,78.0,1117,0.06982990152193375
502,2006,63992.0,238.0,9.0,580.0,827.0,69575,0.011886453467481135
503,2006,64212.0,0.0,0.0,134.0,134.0,4703,0.028492451626621305
504,2006,64221.0,587.0,1.0,9086.0,9674.0,342517,0.02824385358974883
505,2006,64239.0,932.0,0.0,3.0,935.0,71803,0.013021740038717046
506,2006,64247.0,24.0,4.0,139.0,167.0,19206,0.008695199416848902
507,2006,64310.0,12.0,2.0,82.0,96.0,2000,0.048
508,2006,64328.0,0.0,0.0,46.0,46.0,1196,0.038461538461538464
509,2006,64336.0,89.0,112.0,117.0,318.0,6355,0.05003933910306845
510,2006,64344.0,6.0,10.0,3.0,19.0,963,0.01973001038421599
511,2006,64352.0,118.0,21.0,107.0,246.0,2487,0.09891435464414958
512,2006,64361.0,9.0,0.0,19.0,28.0,4796,0.005838198498748957
513,2006,64409.0,0.0,0.0,10.0,10.0,584,0.017123287671232876
514,2006,64506.0,0.0,0.0,75.0,75.0,1437,0.05219206680584551
515,2006,64611.0,1.0,0.0,6.0,7.0,134,0.05223880597014925
516,2006,64620.0,998.0,23.0,468.0,1489.0,26622,0.05593118473443017
517,2006,64638.0,15.0,1.0,11.0,27.0,968,0.027892561983471075
518,2006,64701.0,3.0,0.0,0.0,3.0,67,0.04477611940298507
519,2006,64913.0,1.0,0.0,68.0,69.0,7242,0.009527754763877383
520,2006,64921.0,0.0,0.0,4.0,4.0,131,0.030534351145038167
521,2006,64930.0,1.0,0.0,71.0,72.0,10354,0.006953834266949971
522,2006,64999.0,8.0,0.0,44.0,52.0,10562,0.004923309979170612
523,2006,65111.0,9.0,0.0,357.0,366.0,7608,0.04810725552050473
524,2006,65120.0,44.0,0.0,1114.0,1158.0,23982,0.048286214660995745
525,2006,65201.0,0.0,0.0,142.0,142.0,4709,0.030155022297727756
526,2006,65308.0,2.0,0.0,22.0,24.0,580,0.041379310344827586
527,2006,65413.0,21.0,0.0,343.0,364.0,7274,0.05004124278251306
528,2006,65421.0,0.0,0.0,100.0,100.0,5342,0.018719580681392737
529,2006,65502.0,34.0,2.0,807.0,843.0,46157,0.018263751976948243
530,2006,66118.0,2.0,0.0,335.0,337.0,1297,0.25983037779491136
531,2006,66126.0,2.0,0.0,345.0,347.0,8165,0.042498469075321496
532,2006,66134.0,2.0,0.0,238.0,240.0,5963,0.04024819721616636
533,2006,66193.0,25.0,1.0,256.0,282.0,26519,0.010633885138956974
534,2006,66215.0,1.0,0.0,31.0,32.0,1536,0.020833333333333332
535,2006,66223.0,9.0,0.0,63.0,72.0,21065,0.003417991929741277
536,2006,66291.0,1.0,0.0,97.0,98.0,6726,0.014570324115373179
537,2006,66304.0,0.0,0.0,33.0,33.0,2269,0.014543851917144116
538,2006,68102.0,150.0,2.0,37.0,189.0,21651,0.008729388942774006
539,2006,68218.0,59.0,3.0,54.0,116.0,31327,0.003702876113256935
540,2006,68226.0,31.0,1.0,48.0,80.0,16385,0.004882514494964907
541,2006,69117.0,118.0,4.0,246.0,368.0,48702,0.007556157857993511
542,2006,69125.0,5.0,1.0,35.0,41.0,38287,0.0010708595606863948
543,2006,69206.0,39.0,1.0,247.0,287.0,84976,0.003377424213895688
544,2006,70107.0,33.0,0.0,58.0,91.0,1160,0.07844827586206897
545,2006,70204.0,538.0,22.0,3725.0,4285.0,75527,0.056734677664941016
546,2006,71111.0,880.0,0.0,45.0,925.0,9066,0.10202956099713215
547,2006,71120.0,9086.0,73.0,1045.0,10204.0,99837,0.10220659675270691
548,2006,71197.0,1127.0,63.0,511.0,1701.0,27496,0.06186354378818737
549,2006,71201.0,451.0,175.0,198.0,824.0,10107,0.08152765410111804
550,2006,72100.0,4121.0,1236.0,2909.0,8266.0,28685,0.2881645459299285
551,2006,72207.0,58.0,115.0,346.0,519.0,9457,0.05487998308131543
552,2006,73114.0,13.0,0.0,242.0,255.0,26877,0.009487666034155597
553,2006,73122.0,3.0,0.0,65.0,68.0,3811,0.01784308580425085
554,2006,73190.0,16.0,0.0,101.0,117.0,18588,0.006294383473208522
555,2006,73203.0,7.0,4.0,180.0,191.0,5118,0.03731926533802266
556,2006,74102.0,15.0,0.0,0.0,15.0,1862,0.008055853920515575
557,2006,74200.0,7.0,0.0,27.0,34.0,12601,0.002698198555670185
558,2006,74901.0,882.0,172.0,271.0,1325.0,49709,0.02665513287332274
559,2006,75001.0,0.0,0.0,7.0,7.0,3967,0.0017645576002016637
560,2006,77110.0,35.0,0.0,98.0,133.0,25337,0.005249240241543987
561,2006,77195.0,4.0,0.0,2.0,6.0,3289,0.0018242626938279112
562,2006,77225.0,0.0,0.0,11.0,11.0,12619,0.0008717014026468024
563,2006,77233.0,0.0,0.0,1.0,1.0,4795,0.00020855057351407716
564,2006,77292.0,15.0,0.0,11.0,26.0,7978,0.0032589621459012284
565,2006,77314.0,5.0,0.0,1.0,6.0,2307,0.002600780234070221
566,2006,77322.0,133.0,0.0,11.0,144.0,20400,0.007058823529411765
567,2006,77331.0,16.0,0.0,311.0,327.0,6808,0.04803172737955347
568,2006,77390.0,91.0,0.0,43.0,134.0,22137,0.006053214075981389
569,2006,77403.0,4.0,0.0,19.0,23.0,1205,0.019087136929460582
570,2006,78108.0,252.0,14.0,418.0,684.0,139175,0.004914675767918089
571,2006,78205.0,371.0,92.0,721.0,1184.0,329956,0.0035883572355101894
572,2006,78302.0,215.0,3.0,205.0,423.0,41263,0.01025131473717374
573,2006,79112.0,7.0,0.0,180.0,187.0,44199,0.0042308649516957396
574,2006,79121.0,19.0,0.0,1.0,20.0,1356,0.014749262536873156
575,2006,79902.0,0.0,0.0,6.0,6.0,2521,0.002380007933359778
576,2006,80111.0,153.0,0.0,76.0,229.0,350244,0.0006538299014401389
577,2006,80129.0,12.0,0.0,26.0,38.0,41641,0.0009125621382771788
578,2006,80200.0,9.0,1.0,15.0,25.0,19076,0.0013105472845460265
579,2006,80307.0,2.0,0.0,0.0,2.0,6953,0.00028764562059542645
580,2006,81117.0,81.0,0.0,479.0,560.0,20197,0.02772689013219785
581,2006,81125.0,261.0,0.0,74.0,335.0,473841,0.0007069882091250018
582,2006,81214.0,402.0,3.0,377.0,782.0,444277,0.0017601631414635463
583,2006,81222.0,88.0,1.0,45.0,134.0,20270,0.006610754810064134
584,2006,81290.0,30.0,1.0,11.0,42.0,49203,0.0008536064874093043
585,2006,81303.0,24.0,0.0,2.0,26.0,6667,0.0038998050097495125
586,2006,82113.0,237.0,7.0,299.0,543.0,53081,0.010229649026958798
587,2006,82199.0,17.0,0.0,73.0,90.0,20685,0.00435097897026831
588,2006,82202.0,103.0,1.0,971.0,1075.0,206072,0.005216623316122521
589,2006,82300.0,23.0,0.0,29.0,52.0,11640,0.004467353951890034
590,2006,82911.0,11.0,0.0,246.0,257.0,40446,0.006354151213964298
591,2006,82920.0,3.0,0.0,8.0,11.0,8929,0.0012319408668383918
592,2006,82997.0,2297.0,290.0,3410.0,5997.0,446677,0.013425808805915684
593,2006,84116.0,22728.0,3734.0,17090.0,43552.0,6810394,0.006394931042168779
594,2006,84124.0,273.0,3.0,143.0,419.0,18285,0.022914957615531858
595,2006,84132.0,486.0,0.0,64.0,550.0,14071,0.0390874848980172
596,2006,84213.0,5.0,0.0,3.0,8.0,3383,0.0023647650014779783
597,2006,84221.0,145.0,5.0,49.0,199.0,218943,0.0009089123653188273
598,2006,84230.0,81.0,0.0,289.0,370.0,217745,0.0016992353440951572
599,2006,84248.0,62.0,3.0,67.0,132.0,418167,0.0003156633593755605
600,2006,84256.0,1.0,0.0,0.0,1.0,20827,4.8014596437316946e-05
601,2006,84302.0,41.0,0.0,1077.0,1118.0,27544,0.040589602091199536
602,2006,85112.0,0.0,1.0,10.0,11.0,28264,0.00038918765921313334
603,2006,85121.0,2.0,1.0,81.0,84.0,88963,0.0009442127626091746
604,2006,85139.0,27.0,1.0,338.0,366.0,344978,0.0010609372191849914
605,2006,85201.0,81.0,7.0,334.0,422.0,130835,0.003225436618641801
606,2006,85317.0,275.0,54.0,1082.0,1411.0,181963,0.007754323681187934
607,2006,85325.0,800.0,285.0,2684.0,3769.0,242928,0.015514885068826978
608,2006,85333.0,116.0,12.0,341.0,469.0,46029,0.010189228529839884
609,2006,85414.0,36.0,5.0,74.0,115.0,34233,0.0033593316390617242
610,2006,85422.0,22.0,7.0,58.0,87.0,15419,0.005642389260003891
611,2006,85503.0,52.0,21.0,95.0,168.0,8592,0.019553072625698324
612,2006,85911.0,0.0,0.0,1.0,1.0,2395,0.0004175365344467641
613,2006,85929.0,2.0,0.0,4.0,6.0,1765,0.0033994334277620396
614,2006,85937.0,4.0,13.0,47.0,64.0,30245,0.002116052240039676
615,2006,85996.0,472.0,10.0,670.0,1152.0,135190,0.008521340335823656
616,2006,86101.0,664.0,834.0,2977.0,4475.0,738146,0.0060624862832014265
617,2006,86216.0,0.0,0.0,11.0,11.0,13477,0.0008162053869555539
618,2006,86224.0,0.0,0.0,1.0,1.0,893,0.0011198208286674132
619,2006,86305.0,42.0,19.0,142.0,203.0,156767,0.0012949153839774952
620,2006,86402.0,59.0,128.0,2242.0,2429.0,103479,0.0234733617448951
621,2006,86500.0,30.0,22.0,587.0,639.0,57258,0.011160012574662056
622,2006,86607.0,7.0,16.0,15.0,38.0,4908,0.007742461287693562
623,2006,86909.0,176.0,314.0,882.0,1372.0,103288,0.013283246843776625
624,2006,87115.0,4.0,3.0,18.0,25.0,26597,0.0009399556340940708
625,2006,87204.0,2.0,0.0,3.0,5.0,3819,0.0013092432573972245
626,2006,87301.0,29.0,2.0,33.0,64.0,48818,0.0013109918472694498
627,2006,88006.0,87.0,242.0,196.0,525.0,84322,0.006226133156234434
628,2006,90019.0,25.0,2.0,14.0,41.0,10923,0.003753547560194086
629,2006,90027.0,25.0,0.0,0.0,25.0,288,0.08680555555555555
630,2006,90035.0,1.0,0.0,0.0,1.0,529,0.001890359168241966
631,2006,91015.0,0.0,0.0,8.0,8.0,1604,0.004987531172069825
632,2006,91023.0,8.0,4.0,83.0,95.0,2395,0.03966597077244259
633,2006,91031.0,29.0,0.0,46.0,75.0,2159,0.03473830477072719
634,2006,92003.0,0.0,0.0,7.0,7.0,13424,0.0005214541120381407
635,2006,93115.0,1.0,0.0,0.0,1.0,606,0.0016501650165016502
636,2006,93123.0,45.0,8.0,92.0,145.0,72006,0.002013721078798989
637,2006,93131.0,4.0,0.0,6.0,10.0,19701,0.0005075884472869397
638,2006,93191.0,9.0,4.0,16.0,29.0,14424,0.0020105379922351636
639,2006,93212.0,3.0,2.0,11.0,16.0,5931,0.002697690102849435
640,2006,93298.0,17.0,1.0,39.0,57.0,36449,0.0015638289116299488
641,2006,94111.0,155.0,9.0,386.0,550.0,25331,0.021712526153724685
642,2006,94120.0,165.0,2.0,265.0,432.0,37953,0.01138249940716149
643,2006,94201.0,93.0,6.0,189.0,288.0,116248,0.002477461977840479
644,2006,94308.0,643.0,145.0,943.0,1731.0,303763,0.005698521544756932
645,2006,94910.0,209.0,15.0,204.0,428.0,120307,0.003557565228955921
646,2006,94928.0,19.0,0.0,8.0,27.0,1726,0.015643105446118192
647,2006,94936.0,129.0,8.0,27.0,164.0,12426,0.013198132947046515
648,2006,94995.0,483.0,162.0,772.0,1417.0,169756,0.00834727491222696
649,2006,95118.0,193.0,6.0,1598.0,1797.0,21167,0.08489630084565597
650,2006,95126.0,15.0,0.0,9.0,24.0,2565,0.00935672514619883
651,2006,95215.0,87.0,0.0,62.0,149.0,28867,0.005161603214743479
652,2006,95291.0,54.0,0.0,47.0,101.0,17925,0.005634588563458856
653,2006,96017.0,6.0,0.0,20.0,26.0,43191,0.0006019772637818064
654,2006,96025.0,1.0,0.0,4.0,5.0,50980,9.807767752059631e-05
655,2006,96033.0,1.0,0.0,17.0,18.0,20422,0.000881402409166585
656,2006,96092.0,48.0,5.0,51.0,104.0,43422,0.0023950992584404218
657,2006,97005.0,1.0,0.0,0.0,1.0,10610,9.425070688030161e-05
658,2006,99008.0,158.0,2.0,58.0,218.0,7846,0.027784858526637778
659,2007,1113.0,205.0,0.0,39.0,244.0,71733,0.003401502795087338
660,2007,1121.0,64.0,6.0,7.0,77.0,13544,0.0056851742468989955
661,2007,1130.0,458.0,0.0,130.0,588.0,181847,0.003233487492232481
662,2007,1148.0,5.0,1.0,0.0,6.0,1999,0.0030015007503751876
663,2007,1156.0,274.0,0.0,17.0,291.0,75171,0.0038711737239094865
664,2007,1164.0,10.0,7.0,8.0,25.0,3381,0.007394262052647146
665,2007,1199.0,84.0,1.0,6.0,91.0,47603,0.001911644224103523
666,2007,1211.0,21.0,3.0,8.0,32.0,18306,0.0017480607451108925
667,2007,1229.0,27.0,0.0,7.0,34.0,18511,0.0018367457187618173
668,2007,1318.0,88.0,0.0,10.0,98.0,64501,0.001519356289049782
669,2007,1326.0,27.0,0.0,3.0,30.0,19297,0.001554645799865264
670,2007,1334.0,85.0,12.0,24.0,121.0,59073,0.002048313104125404
671,2007,1342.0,94.0,0.0,9.0,103.0,94782,0.0010867042265409045
672,2007,1351.0,10.0,1.0,0.0,11.0,10940,0.0010054844606946984
673,2007,1393.0,30.0,1.0,12.0,43.0,17137,0.0025091906401353797
674,2007,1415.0,160.0,19.0,19.0,198.0,4349,0.04552770751896988
675,2007,1423.0,8.0,0.0,2.0,10.0,2928,0.0034153005464480873
676,2007,1512.0,187.0,2.0,35.0,224.0,332540,0.0006736031755578277
677,2007,1521.0,7.0,0.0,0.0,7.0,6750,0.001037037037037037
678,2007,1539.0,2.0,0.0,0.0,2.0,1990,0.0010050251256281408
679,2007,1547.0,8.0,0.0,4.0,12.0,20148,0.0005955926146515784
680,2007,1555.0,48.0,3.0,47.0,98.0,85883,0.0011410872931779282
681,2007,1598.0,5.0,0.0,4.0,9.0,5219,0.0017244682889442423
682,2007,1610.0,846.0,270.0,98.0,1214.0,92186,0.01316902783502918
683,2007,1628.0,90.0,2.0,45.0,137.0,31803,0.004307769707260321
684,2007,1636.0,7.0,0.0,1.0,8.0,2973,0.0026908846283215607
685,2007,2101.0,153.0,4.0,17.0,174.0,62499,0.0027840445447127153
686,2007,2209.0,7.0,0.0,1.0,8.0,8671,0.0009226156152692884
687,2007,2306.0,167.0,21.0,43.0,231.0,60787,0.003800154638327274
688,2007,3116.0,3.0,0.0,0.0,3.0,7955,0.0003771213073538655
689,2007,3124.0,0.0,0.0,2.0,2.0,592,0.0033783783783783786
690,2007,3213.0,10.0,1.0,16.0,27.0,5656,0.004773691654879774
691,2007,3221.0,9.0,0.0,4.0,13.0,3812,0.003410283315844701
692,2007,5003.0,57.0,0.0,20.0,77.0,5534,0.013913986266714853
693,2007,6000.0,2713.0,5.0,819.0,3537.0,24312,0.1454837117472853
694,2007,7103.0,929.0,24.0,278.0,1231.0,26748,0.04602213249588754
695,2007,7219.0,60.0,1.0,27.0,88.0,2829,0.031106398020501944
696,2007,7227.0,10.0,0.0,3.0,13.0,991,0.013118062563067608
697,2007,7235.0,4.0,0.0,1.0,5.0,559,0.008944543828264758
698,2007,7243.0,190.0,1.0,216.0,407.0,9854,0.041303024152628376
699,2007,7251.0,2.0,34.0,14.0,50.0,480,0.10416666666666667
700,2007,7294.0,253.0,5.0,81.0,339.0,8112,0.041789940828402365
701,2007,8100.0,205.0,3.0,63.0,271.0,52524,0.005159546112253446
702,2007,8916.0,74.0,0.0,14.0,88.0,3806,0.023121387283236993
703,2007,8924.0,9.0,0.0,15.0,24.0,4818,0.0049813200498132005
704,2007,8932.0,5.0,0.0,8.0,13.0,954,0.013626834381551363
705,2007,8991.0,132.0,6.0,105.0,243.0,15445,0.0157332470055034
706,2007,9106.0,3945.0,9.0,1675.0,5629.0,25976,0.21670003079765937
707,2007,9904.0,14.0,0.0,7.0,21.0,2502,0.008393285371702638
708,2007,10112.0,271.0,8.0,258.0,537.0,127687,0.0042055964976857475
709,2007,10121.0,384.0,9.0,166.0,559.0,219814,0.0025430591318114405
710,2007,10139.0,139.0,19.0,71.0,229.0,46499,0.004924837093270823
